Molecule_ID,SMILES,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
"ANDROSTA-1,4-DIEN-3,17-DIONE",C[C@]12C=CC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,0.99717999,0.91760667,0.864762138,0.836439431,0.822216773,0.820745463,0.828715056,0.843182933,0.859489946,0.878862187,0.899215302,0.918464934,0.937346739,0.95671898,0.971064247,0.984183423,0.991539971,0.997793036,1,0.999754782,0.996199117,0.982589505,0.970573811,0.959906817,0.947523296,0.92324669,0.90362923,0.877268269,0.847964689,0.823810692,0.803825405,0.787518391,0.766920059,0.741172143,0.716037273,0.681461501,0.661598823,0.640510054,0.612677783,0.58938205,0.560201079,0.539234919,0.506620893,0.48602256,0.465669446,0.432810201,0.405590976,0.381069152,0.354585581,0.333987249,0.308484551,0.307626287,0.272560078,0.249264345,0.223639039,0.202182442,0.175576263,0.160372732,0.137935262,0.124693477,0.109367337,0.098209907,0.090117705,0.07675331,0.072461991,0.062162825,0.053702795,0.046836685,0.046223639,0.042545365,0.040828838,0.042177538,0.036537518,0.036414909,0.031878372,0.036660128,0.029794017,0.030161844,0.028077489,0.028935753,0.025625307,0.026974007,0.025257479,0.026360961,0.025502697,0.024153997,0.024153997,0.022927906,0.02378617,0.021333987,0.020720942,0.01949485,0.01814615,0.016184404,0.017042668,0.016061795,0.014713095,0.016674841,0.013854831,0.015203531,0.013732222,0.013119176,0.011280039,0.010544385,0.00980873,0.00980873,0.013364394,0.010176557,0.010544385,0.008582639,0.008582639,0.008460029,0.007846984,0.007111329,0.010421775,0.007846984,0.007356547,0.007111329,0.007356547,0.007846984,0.00698872,0.007233938,0.00564002,0.005394801,0.006375674,0.00698872,0.003310446,0.005885238,0.004781756,0.003555665,0.00551741,0.00551741,0.006130456,0.006866111,0.00551741,0.009563512,0.006866111,0.010053948,0.008092202,0.006866111,0.008092202,0.010666994,0.012138303,0.008827857,0.014467876,0.011034821,0.013487003,0.013609613,0.014958313,0.019862678,0.016552231,0.021947033,0.020843551,0.019004414,0.020475723,0.019004414,0.004781756,0.001471309,0.004536538,0.003555665,0.000613046,0.000858264,0,0.002084355,0.000245218,0.001471309,0.001226091,0.000245218,0.001226091,0.000245218,0.002206964
ANDROSTERONE,C[C@]12CCC3C(CC[C@H]4C[C@H](O)CC[C@]34C)C1CCC2=O,1,0.775668203,0.586543779,0.466728111,0.36921659,0.312258065,0.259539171,0.217327189,0.189677419,0.172534562,0.162396313,0.150599078,0.147096774,0.137511521,0.132903226,0.132534562,0.127004608,0.121474654,0.129953917,0.125714286,0.12,0.117788018,0.109861751,0.108202765,0.125714286,0.12,0.117235023,0.102304147,0.097327189,0.097327189,0.114654378,0.117788018,0.125345622,0.125529954,0.121843318,0.106175115,0.126635945,0.124423963,0.118894009,0.128663594,0.123870968,0.110599078,0.09843318,0.119815668,0.120737327,0.110414747,0.115391705,0.113364055,0.097327189,0.103041475,0.133271889,0.086635945,0.074470046,0.084423963,0.071705069,0.083502304,0.068571429,0.070046083,0.060460829,0.055483871,0.058064516,0.049953917,0.054930876,0.047741935,0.048479263,0.0359447,0.039815668,0.031889401,0.041474654,0.035207373,0.03281106,0.035576037,0.039631336,0.036682028,0.023041475,0.034470046,0.031152074,0.034285714,0.028202765,0.026543779,0.020460829,0.023778802,0.029308756,0.026175115,0.029308756,0.025990783,0.030046083,0.025069124,0.023041475,0.021013825,0.019170507,0.023410138,0.021013825,0.025253456,0.019907834,0.016589862,0.012903226,0.020829493,0.019170507,0.021382488,0.01843318,0.01843318,0.016958525,0.019723502,0.015483871,0.015483871,0.013087558,0.01437788,0.019723502,0.014193548,0.015115207,0.00921659,0.012718894,0.009400922,0.010875576,0.010875576,0.013640553,0.011981567,0.008847926,0.017142857,0.00921659,0.015115207,0.006267281,0.017142857,0.011428571,0.009769585,0.01124424,0.008663594,0.019539171,0.010138249,0.01843318,0.01235023,0.010138249,0.021751152,0.019354839,0.023778802,0.018617512,0.022672811,0.025437788,0.014009217,0.022119816,0.018617512,0.032258065,0.017695853,0.025990783,0.025437788,0.023225806,0.030414747,0.028571429,0.035760369,0.035023041,0.038894009,0.043686636,0.032995392,0.037603687,0.034470046,0.012903226,0.003870968,0.005529954,0.009585253,0,0.004976959,0.000737327,0.003133641,0.000368664,0.002211982,0.005898618,0,0.004423963,0.000552995,0.003317972
ANDROSTERONE ACETATE,CC(=O)O[C@@H]1CC[C@]2(C)C3CC[C@]4(C)C(=O)CCC4C3CC[C@H]2C1,1,0.76626506,0.581835032,0.458016682,0.358665431,0.291010195,0.240593142,0.198517146,0.171269694,0.148470806,0.139202966,0.126413346,0.122520853,0.111214087,0.110658017,0.110287303,0.100463392,0.096941613,0.102873031,0.101575533,0.090824838,0.079332715,0.081556997,0.079518072,0.083966636,0.079888786,0.079703429,0.071547729,0.062650602,0.0639481,0.067840593,0.075625579,0.08081557,0.076923077,0.076367006,0.065801668,0.073957368,0.082298424,0.074328082,0.073586654,0.069508804,0.058943466,0.056348471,0.062650602,0.070991659,0.06746988,0.065060241,0.056533828,0.051899907,0.05523633,0.07265987,0.075440222,0.065430955,0.071177016,0.064504171,0.069694161,0.053382762,0.056163114,0.055050973,0.044114921,0.058016682,0.047265987,0.046153846,0.044114921,0.04244671,0.032252085,0.037071362,0.031696015,0.035959222,0.031510658,0.027062095,0.04300278,0.029471733,0.034661724,0.027618165,0.033178869,0.02613531,0.029101019,0.026320667,0.027432808,0.023540315,0.023354958,0.026320667,0.02150139,0.028174235,0.023354958,0.026876738,0.022242817,0.022798888,0.023725672,0.019462465,0.022242817,0.020574606,0.017979611,0.018350324,0.018535681,0.017979611,0.015755329,0.016496756,0.01742354,0.015755329,0.018721038,0.016311399,0.017238184,0.01278962,0.014643188,0.016126043,0.01278962,0.015199259,0.01223355,0.014272475,0.010194625,0.015013902,0.009267841,0.013531047,0.010936052,0.009823911,0.013716404,0.010194625,0.014828545,0.008526413,0.012048193,0.007970343,0.013531047,0.009453197,0.006672845,0.009082484,0.005560704,0.011862836,0.010009268,0.014087118,0.011306766,0.007784986,0.015569972,0.013901761,0.019462465,0.015384615,0.01686747,0.01742354,0.012604263,0.018350324,0.018164968,0.019833179,0.015755329,0.021130677,0.022428174,0.017979611,0.025764597,0.024096386,0.029101019,0.030583874,0.032437442,0.032993513,0.03021316,0.034847081,0.030398517,0.009823911,0.002965709,0.006116775,0.003521779,0.000926784,0.002594995,0,0.003336423,0.000370714,0.001668211,0.002780352,0.00055607,0.003521779,0.00055607,0.002594995
ANETHOLE,C/C=C/c1ccc(OC)cc1,1,0.764667642,0.580204778,0.452949781,0.345847554,0.277100601,0.227531286,0.186413132,0.15862181,0.137006338,0.126117341,0.114740777,0.107752316,0.100113766,0.096863319,0.092312693,0.089712335,0.0872745,0.086299366,0.086949456,0.080286039,0.073297578,0.073622623,0.07411019,0.075085324,0.072810011,0.073622623,0.070859743,0.062733626,0.060133268,0.064521372,0.068259386,0.070534699,0.062733626,0.072972534,0.059645701,0.067446774,0.066146595,0.073622623,0.0719974,0.067284252,0.057370388,0.05265724,0.064196327,0.061108402,0.057370388,0.065333983,0.058020478,0.053144807,0.051194539,0.057695433,0.063871282,0.056557777,0.063383715,0.051032017,0.054932553,0.052007151,0.049406793,0.041930765,0.041930765,0.040955631,0.035917439,0.039005363,0.030554201,0.034454738,0.026166098,0.031041768,0.024865919,0.032341947,0.026816187,0.027791321,0.027953844,0.026816187,0.025516008,0.022428084,0.024865919,0.022915651,0.024378352,0.021290427,0.024865919,0.022590606,0.019990249,0.022753129,0.020640338,0.02356574,0.020152771,0.02080286,0.018852592,0.017227369,0.01803998,0.01869007,0.020152771,0.017877458,0.017227369,0.017552413,0.014789534,0.013489355,0.015764668,0.012839265,0.012839265,0.013489355,0.014301967,0.012514221,0.012026654,0.011701609,0.014301967,0.012839265,0.012676743,0.012189176,0.010726475,0.012514221,0.008938729,0.011376564,0.008126117,0.010726475,0.009751341,0.008938729,0.009588818,0.006338372,0.011376564,0.006175849,0.010563953,0.007963595,0.009426296,0.006175849,0.00828864,0.007313506,0.005200715,0.009588818,0.004388103,0.006663416,0.006175849,0.005038193,0.011539087,0.009426296,0.014627011,0.00763855,0.008776207,0.012839265,0.007801073,0.015114578,0.012026654,0.016577279,0.012514221,0.016414757,0.017389891,0.015764668,0.019665204,0.019177637,0.023078173,0.024378352,0.025190964,0.027628799,0.023728263,0.027466277,0.024703397,0.008451162,0.002112791,0.003575492,0.003087925,0.000650089,0.001462701,0,0.001787746,0.000812612,0.000650089,0.004063059,0.001137656,0.002437835,0.000487567,0.002600358
ANGOLENSIN (R),COc1ccc([C@@H](C)C(=O)c2ccc(O)cc2O)cc1,1,0.87012655,0.768886616,0.691934041,0.622139844,0.567173719,0.522050364,0.47692701,0.438834207,0.396139588,0.355362393,0.314585197,0.276748051,0.239677873,0.216796625,0.204780775,0.192125783,0.184967404,0.187779624,0.194938003,0.198772849,0.201968554,0.206826026,0.218458392,0.231752525,0.24133964,0.257190336,0.268183561,0.28032724,0.290553496,0.311900805,0.332225489,0.353828455,0.371085261,0.394861306,0.411351144,0.42937492,0.453150965,0.472836508,0.493161191,0.514380672,0.523712131,0.538540202,0.557075291,0.560782309,0.568196344,0.565384124,0.564361498,0.560910137,0.564744983,0.560526652,0.554390899,0.540585453,0.531637479,0.510417998,0.496868209,0.47973923,0.464527675,0.445609101,0.430014061,0.413652052,0.405215391,0.390642976,0.37543142,0.372874856,0.357279816,0.34705356,0.336315991,0.333887256,0.327368017,0.327112361,0.325834079,0.323149687,0.320209638,0.320209638,0.321743577,0.323405343,0.329157612,0.326601048,0.328007158,0.32928544,0.33427074,0.336315991,0.33925604,0.34066215,0.337466445,0.339895181,0.339000383,0.338744727,0.332097661,0.333631599,0.329541097,0.325450594,0.32008181,0.314585197,0.309216413,0.298606673,0.294388342,0.284929055,0.278154161,0.266266138,0.259235587,0.244918829,0.234053432,0.2207593,0.209638246,0.201968554,0.187651796,0.178064681,0.160807874,0.149175508,0.136137032,0.126933402,0.113383612,0.105841749,0.094209383,0.085644893,0.077080404,0.072222932,0.066087179,0.056883549,0.053687844,0.044100729,0.042183306,0.036047552,0.033746645,0.029400486,0.027483063,0.027610891,0.020708168,0.021091653,0.017512463,0.018790745,0.018535089,0.01418893,0.018407261,0.014316758,0.016745494,0.01776812,0.01776812,0.01917423,0.017256807,0.018662917,0.01418893,0.019813371,0.01700115,0.020069027,0.020452512,0.020196855,0.027227406,0.024031701,0.031317909,0.025309983,0.024415186,0.026332609,0.023520389,0.008947974,0.00357919,0.007541864,0.004601815,0.004729643,0.002940049,0.001789595,0.005240956,0,0.004473987,0.003707018,0.000383485,0.003962674,0.001022626,0.003067877
ANHYDROBRAZILIC ACID,COc1ccc2c(=O)c(CC(=O)O)coc2c1,1,0.907835663,0.836848793,0.786192291,0.746886912,0.72265989,0.705548496,0.690808979,0.687335875,0.69656925,0.717069039,0.739432444,0.756543837,0.755866158,0.745362135,0.736044049,0.739093604,0.762049979,0.787462939,0.798644642,0.755273189,0.618043202,0.47750953,0.370097416,0.278526048,0.21321474,0.177551885,0.159847522,0.150360017,0.149258789,0.154171961,0.160948751,0.168657349,0.176027107,0.183481576,0.194493859,0.208640407,0.220923338,0.232782719,0.246336298,0.259381618,0.268106734,0.283439221,0.297416349,0.312664125,0.326048285,0.342651419,0.358238035,0.370944515,0.381194409,0.396781025,0.409826345,0.422363405,0.434985176,0.443456163,0.456586192,0.465141889,0.47750953,0.48360864,0.492842016,0.501397713,0.510546379,0.518170267,0.526132994,0.534011012,0.540703092,0.545446845,0.550021177,0.555781449,0.553917831,0.555781449,0.552986023,0.545277425,0.541550191,0.529606099,0.523930538,0.50944515,0.496315121,0.479627277,0.461499365,0.438034731,0.410165184,0.376450657,0.345870394,0.310715798,0.271579839,0.240237188,0.204066074,0.177636595,0.144769166,0.124184668,0.104616688,0.088521813,0.069970352,0.061075815,0.048199915,0.037611182,0.035916984,0.028293096,0.0257518,0.020499788,0.019737399,0.014315968,0.012537061,0.011181703,0.009826345,0.010758153,0.008047438,0.007539178,0.007200339,0.00618382,0.005506141,0.005421432,0.004320203,0.005421432,0.005082592,0.004320203,0.005421432,0.004659043,0.005506141,0.004404913,0.004659043,0.002626006,0.003981364,0.003134265,0.003896654,0.003049555,0.003473105,0.005167302,0.002033037,0.003473105,0.003303685,0.003727234,0.003642524,0.003303685,0.00660737,0.004997882,0.006946209,0.004913172,0.005506141,0.006099111,0.005421432,0.007539178,0.005506141,0.009233376,0.007200339,0.009148666,0.009233376,0.009995765,0.014061838,0.011859382,0.015756036,0.014315968,0.01296061,0.013468869,0.01279119,0.002795426,0.00025413,0.002202457,0.001270648,0.000592969,0.001101228,0,0.000508259,0,0.001185938,0.00016942,8.47E-05,0.000847099,0.000592969,0.001016518
ANIRACETAM,COc1ccc(C(=O)N2CCCC2=O)cc1,1,0.879776536,0.787821229,0.721564246,0.664134078,0.623463687,0.590614525,0.559329609,0.537653631,0.517765363,0.501005587,0.48849162,0.476424581,0.465363128,0.455530726,0.448826816,0.437430168,0.425586592,0.422011173,0.412402235,0.403351955,0.394189944,0.38849162,0.389050279,0.390055866,0.385139665,0.384022346,0.382681564,0.382458101,0.38972067,0.398659218,0.410726257,0.418100559,0.424469274,0.432513966,0.441899441,0.458882682,0.462905028,0.479888268,0.49027933,0.500558659,0.501899441,0.516201117,0.535977654,0.547821229,0.558882682,0.567486034,0.574078212,0.578435754,0.593743017,0.606368715,0.600223464,0.599329609,0.610949721,0.609608939,0.615307263,0.608938547,0.611731844,0.608715084,0.60547486,0.603351955,0.597877095,0.589608939,0.581899441,0.573631285,0.560670391,0.547374302,0.534636872,0.521787709,0.503910615,0.487709497,0.470726257,0.447150838,0.425698324,0.403910615,0.380558659,0.356312849,0.335977654,0.308156425,0.289162011,0.267597765,0.242234637,0.223575419,0.203798883,0.18424581,0.164357542,0.148156425,0.127486034,0.116424581,0.100893855,0.090055866,0.078994413,0.06849162,0.060111732,0.051731844,0.044357542,0.037318436,0.034413408,0.029050279,0.026815642,0.022458101,0.019106145,0.017318436,0.01575419,0.012290503,0.01273743,0.012513966,0.01027933,0.012513966,0.009832402,0.009050279,0.006703911,0.008156425,0.00726257,0.00849162,0.007374302,0.005586592,0.007374302,0.004916201,0.007932961,0.005810056,0.008044693,0.005810056,0.006927374,0.005698324,0.004692737,0.004916201,0.003798883,0.005810056,0.004469274,0.004581006,0.00547486,0.003463687,0.007709497,0.006815642,0.00849162,0.009273743,0.009273743,0.010167598,0.006927374,0.010726257,0.00726257,0.012290503,0.009050279,0.011061453,0.014189944,0.011843575,0.014860335,0.014972067,0.016648045,0.018212291,0.019776536,0.021899441,0.016536313,0.02,0.017653631,0.005139665,0.001564246,0.001787709,0.002905028,0.000335196,0.002234637,0.000782123,0.000782123,0.000782123,0,0.002011173,0.000111732,0.001787709,0.001117318,0.001005587
ANISINDIONE,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,1,0.900257905,0.81711146,0.750392465,0.686476789,0.624523436,0.56711146,0.506896165,0.448418928,0.400986768,0.358432384,0.325185019,0.300515811,0.279883382,0.266034985,0.258802422,0.250392465,0.243047769,0.242935636,0.240020184,0.237609329,0.234301413,0.232843687,0.231610227,0.230376766,0.226844584,0.22303207,0.21916349,0.213388652,0.208847275,0.204137699,0.202848172,0.196849069,0.191130298,0.185355461,0.175936309,0.173020857,0.167470285,0.160181655,0.155359946,0.150257905,0.143025342,0.139381027,0.140502355,0.134951783,0.131027136,0.129793676,0.12244898,0.120094192,0.119533528,0.119925992,0.113534425,0.106918592,0.107030724,0.103666741,0.102377215,0.097611572,0.095368917,0.094191523,0.089986544,0.090771473,0.087631756,0.086734694,0.082978246,0.08230545,0.079502131,0.077764073,0.076530612,0.076530612,0.074344023,0.072493833,0.073390895,0.069466248,0.070026912,0.066158331,0.06711146,0.064868805,0.064588473,0.061897286,0.062065486,0.060383494,0.057299843,0.057131644,0.054160126,0.053375196,0.051412873,0.049058085,0.047600359,0.04541377,0.044292442,0.043227181,0.042442252,0.040087464,0.040704194,0.037900875,0.036555281,0.034761157,0.033976228,0.033415564,0.033023099,0.031228975,0.030780444,0.028593855,0.027528594,0.026631532,0.025902669,0.025454138,0.023884279,0.024052478,0.022706885,0.02169769,0.020632429,0.019903566,0.018726172,0.018950437,0.018838305,0.016315317,0.016147118,0.014745459,0.016147118,0.014184795,0.014240861,0.012895268,0.012614936,0.011661808,0.010989011,0.01115721,0.009194887,0.011213277,0.008409957,0.008466024,0.008858488,0.007456829,0.008970621,0.007961426,0.00913882,0.00852209,0.007849294,0.008858488,0.006615833,0.008970621,0.007176497,0.008746356,0.007681094,0.008914555,0.008970621,0.008185692,0.009587351,0.009250953,0.010091949,0.010764745,0.011101144,0.01255887,0.010091949,0.010764745,0.009475219,0.003476116,0.002298722,0.002130523,0.002691186,0.001289527,0.001625925,0.000953129,0.001457726,0.000840996,0.000840996,0.001962323,0,0.001345593,0.000392465,0.000840996
ANISODAMINE HYDROBROMIDE (+/-),CN1C2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H](O)C2,0.656852248,0.604925054,0.553533191,0.577087794,0.570663812,0.569593148,0.546573876,0.451820128,0.446466809,0.447537473,0.476980728,0.46627409,0.504282655,0.473233405,0.50267666,0.517665953,0.499464668,0.518201285,0.569593148,0.551927195,0.518736617,0.491970021,0.514989293,0.587794433,0.663276231,0.604925054,0.664346895,0.599571734,0.533190578,0.541220557,0.617237687,0.761777302,0.782655246,0.774089936,0.748929336,0.686295503,0.807280514,0.802997859,0.854925054,0.860278373,0.842077088,0.766595289,0.73608137,0.921841542,0.889186296,0.911134904,0.951284797,0.805139186,0.787473233,0.89882227,1,0.346895075,0.298179872,0.347430407,0.299250535,0.32012848,0.266595289,0.268201285,0.248929336,0.210385439,0.242505353,0.197537473,0.198072805,0.127408994,0.178265525,0.099571734,0.1375803,0.043361884,0.130085653,0.096359743,0.079229122,0.112955032,0.091541756,0.083511777,0.051391863,0.109743041,0.040149893,0.073875803,0.056745182,0.070663812,0.049785867,0.020877944,0.066916488,0.042291221,0.083511777,0.036937901,0.10385439,0.038543897,0.026231263,0.029978587,0.055674518,0.07012848,0.042826552,0.056745182,0.016595289,0.018201285,0,0.030513919,0.069057816,0.038543897,0.062633833,0.041755889,0.021948608,0.009635974,0.028907923,0.048179872,0.04764454,0.064775161,0.080835118,0.029978587,0.061563169,0.007494647,0.079764454,0.040149893,0.079229122,0.077087794,0.066916488,0.089400428,0.02248394,0.126873662,0.034261242,0.149357602,0.00267666,0.116167024,0.088329764,0.05620985,0.088865096,0.062633833,0.110813704,0.045503212,0.133832976,0.155246253,0.079229122,0.267665953,0.217344754,0.284261242,0.248394004,0.239293362,0.30888651,0.177730193,0.311563169,0.277837259,0.366702355,0.25856531,0.319057816,0.319593148,0.215203426,0.347965739,0.324946467,0.369914347,0.300856531,0.397216274,0.403640257,0.278907923,0.385438972,0.244646681,0.269271949,0.098501071,0.163811563,0.158458244,0.054603854,0.141862955,0.077623126,0.13490364,0.048179872,0.097965739,0.202890792,0.074946467,0.189507495,0.10385439,0.167558887
ANTAZOLINE,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,1,0.855656065,0.751677852,0.679797685,0.626592744,0.594397432,0.572512402,0.558311448,0.550821904,0.548682035,0.546153098,0.545569497,0.540414357,0.534481082,0.529325941,0.518432059,0.503161171,0.482151542,0.468242389,0.45024803,0.422916059,0.388775411,0.363388775,0.341406478,0.315241708,0.287131602,0.258826962,0.237428266,0.208637292,0.193269137,0.178679117,0.170508705,0.165450832,0.147164673,0.135006322,0.128975781,0.120416302,0.116720163,0.11166229,0.112634958,0.107285284,0.096683202,0.098628538,0.099601206,0.098434004,0.094737866,0.095029666,0.091333528,0.092889797,0.096099601,0.10222741,0.088610057,0.082384982,0.087540123,0.083552184,0.086956522,0.082579516,0.086470188,0.085108452,0.084038518,0.085692053,0.083552184,0.085302986,0.080828713,0.080828713,0.076548974,0.076451707,0.073241903,0.073825503,0.071685634,0.066725027,0.065849626,0.061278086,0.056803813,0.05262134,0.049314269,0.045229063,0.042116526,0.036864118,0.03316798,0.029277308,0.024219434,0.023052232,0.020036961,0.019745161,0.016243556,0.014979088,0.01400642,0.012839218,0.012061084,0.011477483,0.012741951,0.009921214,0.012061084,0.009921214,0.008267678,0.008267678,0.008754012,0.007489544,0.008073145,0.007878611,0.008170411,0.00700321,0.006614143,0.006614143,0.007878611,0.006419609,0.006030542,0.007781344,0.005933275,0.006030542,0.004960607,0.005836008,0.005738741,0.006127809,0.005738741,0.004182473,0.004474273,0.003696139,0.005349674,0.003890672,0.005544208,0.004182473,0.004377006,0.004766073,0.003404338,0.003209804,0.002820737,0.003987939,0.003209804,0.004474273,0.004182473,0.002820737,0.005057874,0.004085206,0.005252407,0.004766073,0.00486334,0.00729501,0.00457154,0.00700321,0.005933275,0.008656745,0.006808676,0.008073145,0.00943488,0.008559479,0.011185682,0.011185682,0.012644684,0.013325552,0.015076354,0.015173621,0.013325552,0.015076354,0.013714619,0.002626204,0.000680868,0.001848069,0.002237136,0.000778134,0.001653536,0.000389067,0.001167202,0.000778134,0.000778134,0.001750802,0.0002918,0.001069935,0,0.000583601
ANTHOTHECOL,CC(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]32[C@]2(C)C(=O)C(O)=C3C(C)(C)C(=O)C=C[C@]3(C)C12,1,0.784844105,0.616147016,0.516828412,0.428866405,0.373735288,0.329341317,0.289077018,0.256452612,0.232294033,0.221556886,0.206483585,0.209787322,0.211645674,0.199463143,0.193681602,0.194507537,0.190171381,0.198637208,0.198843692,0.205864134,0.18893248,0.168903572,0.200702044,0.199463143,0.188725996,0.195126987,0.213504026,0.187693578,0.17798885,0.19471402,0.226718976,0.250051621,0.227338427,0.23043568,0.221350403,0.234771836,0.236836671,0.226925459,0.248193269,0.268635144,0.237456122,0.203799298,0.24365063,0.257072063,0.239727442,0.234565352,0.232294033,0.225273591,0.236010737,0.247986785,0.175511047,0.173446211,0.170142474,0.169316539,0.169729507,0.138344002,0.159405327,0.131736527,0.114804873,0.11521784,0.129878175,0.11232707,0.101176956,0.101176956,0.084038819,0.07660541,0.054511666,0.07949618,0.063803428,0.072269255,0.075985959,0.068346066,0.058847822,0.048730126,0.064422878,0.050381995,0.05244683,0.040677266,0.044393971,0.028701218,0.045632872,0.037580012,0.041090233,0.04088375,0.034276275,0.03572166,0.030353087,0.041916168,0.02477803,0.033656824,0.025397481,0.026016932,0.0276688,0.020235391,0.030766054,0.005575057,0.030353087,0.021061326,0.019202973,0.023539129,0.017138138,0.013627917,0.009085278,0.014247367,0.011563081,0.026429899,0.01672517,0.022300227,0.009291761,0.014866818,0.009085278,0.020648358,0.018377039,0.017138138,0.01672517,0.021680776,0.013008466,0.015692752,0.023332645,0.015899236,0.022093744,0.009911212,0.023952096,0.002064836,0.02188726,0.014453851,0.020235391,0.029320669,0.009498245,0.017344621,0.020648358,0.023745612,0.038818914,0.026842866,0.058228371,0.039644848,0.045426389,0.053272765,0.046045839,0.056782986,0.057402437,0.06277101,0.040677266,0.073095189,0.056782986,0.058228371,0.05760892,0.055131117,0.080735082,0.061119141,0.091678712,0.06855255,0.072269255,0.078050795,0.056163535,0.038405947,0.017757588,0.02994012,0.023539129,0.010324179,0.011976048,0.005368573,0.020028908,0.00578154,0.017551105,0.014453851,0,0.028701218,0.004336155,0.030766054
"ANTHRACENE-1,4-DIONE",O=C1C=CC(=O)c2cc3ccccc3cc21,1,0.772057486,0.60742223,0.490995088,0.399490631,0.34200473,0.294160451,0.243951246,0.215208295,0.195561215,0.183372749,0.168819356,0.165908677,0.154265963,0.156267055,0.152082954,0.149354193,0.145897762,0.150445698,0.147353102,0.133709296,0.129707113,0.132981626,0.13552847,0.152992541,0.146261597,0.142077497,0.133709296,0.123521921,0.128979443,0.137347644,0.162270329,0.164635256,0.155539385,0.162270329,0.148444606,0.162452247,0.160996907,0.166272512,0.168637439,0.159359651,0.148808441,0.140076405,0.159177733,0.162452247,0.154265963,0.145897762,0.142805166,0.113334546,0.128615609,0.147535019,0.110787702,0.095688557,0.103147171,0.091504457,0.099144988,0.082954339,0.087684191,0.077132982,0.071129707,0.071857377,0.072948881,0.070402037,0.061488084,0.065126433,0.061306167,0.051664544,0.047116609,0.055666727,0.050936875,0.052937966,0.05621248,0.044751683,0.046388939,0.04002183,0.052210297,0.042022922,0.049117701,0.040203747,0.042386756,0.038384573,0.034564308,0.041841004,0.036747317,0.042386756,0.032017464,0.03583773,0.031107877,0.027833364,0.025832272,0.027287611,0.027833364,0.029834455,0.028197198,0.026378024,0.026923777,0.022193924,0.025104603,0.022012007,0.026559942,0.020192832,0.019283245,0.019828998,0.015099145,0.013643806,0.018191741,0.015826815,0.017464071,0.016190649,0.011096962,0.018191741,0.007458614,0.013279971,0.008368201,0.016554484,0.012188466,0.012552301,0.015644897,0.007458614,0.016008732,0.010369292,0.014917228,0.011642714,0.016918319,0.010733127,0.009277788,0.014917228,0.009277788,0.020192832,0.008550118,0.013098053,0.015099145,0.010733127,0.01964708,0.018373658,0.023103511,0.017464071,0.020738585,0.027105694,0.016008732,0.028015281,0.02037475,0.032927051,0.022375841,0.027651446,0.028924868,0.02455885,0.032563216,0.032927051,0.036565399,0.03583773,0.041477169,0.043296343,0.036929234,0.04002183,0.034746225,0.012552301,0.0041841,0.003456431,0.005093687,0.002183009,0.007822449,0,0.002001092,0.001637257,0.002183009,0.00563944,0.001637257,0.007276696,0.0041841,0.004366018
